step,action,ucb_score,objective_before,objective_after,reward,accepted,moves,feasible,action_runtime_sec,cumulative_runtime_sec,context,termination_reason,profile,method,instance,instance_seed,construction_source
10,two_opt,0.6211453035918544,417.07917861791753,417.07917861791753,0.0,False,0,True,0.00029070799791952595,0.007196540998847922,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'nearest'}",patience,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,nearest
0,two_opt,,481.75189448045006,481.75189448045006,0.0,False,0,True,0.00029379199986578897,0.00029379199986578897,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
1,relocate,,481.75189448045006,454.0546937489918,0.057492665931970215,True,6,True,0.0011620419973041862,0.0014558339971699752,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
2,swap,,454.0546937489918,454.0546937489918,0.0,False,0,True,0.0005087499994260725,0.0019645839965960477,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
3,relocate,0.7911956177097137,454.0546937489918,447.5422455529583,0.014342871653329146,True,4,True,0.0011645419981505256,0.0031291259947465733,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
4,two_opt,0.8241870157608322,447.5422455529583,447.5422455529583,0.0,False,0,True,0.00024275000032503158,0.003371875995071605,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
5,swap,0.8880453688256637,447.5422455529583,447.5422455529583,0.0,False,0,True,0.0005357080008252524,0.003907583995896857,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
6,relocate,0.6984742342813455,447.5422455529583,438.48903799920595,0.020228721743500957,True,2,True,0.0010585420022835024,0.00496612599818036,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
7,two_opt,0.6904693957870629,438.48903799920595,435.57571265164074,0.00664400953067949,True,1,True,0.0002772920015559066,0.005243417999736266,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
8,swap,0.7137668931181662,435.57571265164074,433.48712328887103,0.004795008771391475,True,1,True,0.0005243749983492307,0.005767792998085497,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
9,relocate,0.6297540379860411,433.48712328887103,433.48712328887103,0.0,False,0,True,0.0011858329999085981,0.006953625997994095,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
10,two_opt,0.6154755429818686,433.48712328887103,433.48712328887103,0.0,False,0,True,0.00023525000142399222,0.007188875999418087,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
11,swap,0.6274227748103085,433.48712328887103,433.48712328887103,0.0,False,0,True,0.0005091669991088565,0.007698042998526944,"{'instance': 'synthetic_evrptw_n20_seed20280823_tight_tw', 'scale': 20, 'seed': 20280823, 'source': 'composite'}",budget,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280823_tight_tw,20280823,composite
0,two_opt,,435.25889802448484,435.25889802448484,0.0,False,0,True,0.0004272090009180829,0.0004272090009180829,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
1,relocate,,435.25889802448484,414.3005209965974,0.0481515188385843,True,4,True,0.0010316250009054784,0.0014588340018235613,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
2,swap,,414.3005209965974,414.3005209965974,0.0,False,0,True,0.0005005000020901207,0.001959334003913682,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
3,relocate,0.7818544706163277,414.3005209965974,399.6243766785549,0.03542390987763944,True,3,True,0.0010625840004649945,0.0030219180043786764,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
4,two_opt,0.8241870157608322,399.6243766785549,399.0661969522784,0.0013967609556647742,True,1,True,0.00031674999991082586,0.0033386680042895023,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
5,swap,0.8880453688256637,399.0661969522784,399.0661969522784,0.0,False,0,True,0.0005781670006399509,0.003916835004929453,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
6,relocate,0.7043441798468077,399.0661969522784,399.0661969522784,0.0,False,0,True,0.0011232500000915024,0.005040085005020956,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
7,two_opt,0.6911677762648953,399.0661969522784,399.0661969522784,0.0,False,0,True,0.00022312500004773028,0.005263210005068686,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
8,swap,0.7137668931181662,399.0661969522784,399.0661969522784,0.0,False,0,True,0.0005810420007037465,0.005844252005772432,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'nearest'}",patience,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,nearest
0,two_opt,,362.4181493579471,362.4181493579471,0.0,False,0,True,0.000460457998997299,0.000460457998997299,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
1,relocate,,362.4181493579471,351.4242771999219,0.03033477263073524,True,2,True,0.0011419170004955959,0.0016023749994928949,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
2,swap,,351.4242771999219,349.0906466711308,0.006640493216305385,True,1,True,0.0004564580012811348,0.0020588330007740296,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
3,relocate,0.7640377244084787,349.0906466711308,337.27422941222187,0.033849137384768906,True,2,True,0.0010389160015620291,0.0030977490023360588,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
4,swap,0.8308275089771375,337.27422941222187,337.27422941222187,0.0,False,0,True,0.0004283339985704515,0.0035260830009065103,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
5,two_opt,0.8880453688256637,337.27422941222187,337.27422941222187,0.0,False,0,True,0.0004437079987837933,0.003969790999690304,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
6,relocate,0.6946484204964479,337.27422941222187,334.5199829555222,0.008166193015990492,True,1,True,0.0011147920013172552,0.005084583001007559,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
7,swap,0.6937896423952156,334.5199829555222,334.5199829555222,0.0,False,0,True,0.0004685000021709129,0.005553083003178472,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
8,two_opt,0.7137668931181662,334.5199829555222,334.5199829555222,0.0,False,0,True,0.0004215000008116476,0.005974583003990119,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
9,relocate,0.6231826525536059,334.5199829555222,334.5199829555222,0.0,False,0,True,0.0011394169996492565,0.007114000003639376,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
10,swap,0.6154743708770772,334.5199829555222,334.5199829555222,0.0,False,0,True,0.00046799999836366624,0.007582000002003042,"{'instance': 'synthetic_evrptw_n20_seed20280824_tight_tw', 'scale': 20, 'seed': 20280824, 'source': 'composite'}",patience,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n20_seed20280824_tight_tw,20280824,composite
0,two_opt,,717.0998843436784,717.0998843436784,0.0,False,0,True,0.002742458000284387,0.002742458000284387,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
1,relocate,,717.0998843436784,680.9683440779745,0.05038564508872155,True,11,True,0.013570167000580113,0.0163126250008645,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
2,swap,,680.9683440779745,667.2977211816064,0.020075269306208305,True,6,True,0.006801083000027575,0.023113708000892075,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
3,relocate,0.784088596866465,667.2977211816064,658.4604251040139,0.013243408147631702,True,3,True,0.014356792002217844,0.03747050000310992,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
4,swap,0.8442622850670405,658.4604251040139,657.2543974809171,0.0018315871039725814,True,1,True,0.0075984590002917685,0.04506895900340169,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
5,two_opt,0.8880453688256637,657.2543974809171,657.2543974809171,0.0,False,0,True,0.0022180000014486723,0.04728695900485036,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
6,relocate,0.6943709921068725,657.2543974809171,651.8505880841567,0.008221792684037959,True,1,True,0.01464420800039079,0.06193116700524115,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
7,swap,0.7014228239921534,651.8505880841567,651.8505880841567,0.0,False,0,True,0.0077934159999131225,0.06972458300515427,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
8,two_opt,0.7137668931181662,651.8505880841567,651.8505880841567,0.0,False,0,True,0.002164666002499871,0.07188924900765414,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
9,relocate,0.6230162335165714,651.8505880841567,651.8505880841567,0.0,False,0,True,0.01450124999973923,0.08639049900739337,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
10,swap,0.6205631586083691,651.8505880841567,651.8505880841567,0.0,False,0,True,0.007538333000411512,0.09392883200780489,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'nearest'}",patience,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,nearest
0,two_opt,,874.9957742545018,874.9957742545018,0.0,False,0,True,0.002746833000855986,0.002746833000855986,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
1,relocate,,874.9957742545018,827.2173662384357,0.05460415858210678,True,15,True,0.01242883300074027,0.015175666001596255,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
2,swap,,827.2173662384357,808.9526404895261,0.022079717489447703,True,5,True,0.006683209001494106,0.02185887500309036,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
3,relocate,0.7883071103598502,808.9526404895261,752.7008991818336,0.06953650744455511,True,12,True,0.012989292001293506,0.03484816700438387,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
4,swap,0.8462667332502799,752.7008991818336,745.922615074334,0.00900528233042828,True,2,True,0.007453000001987675,0.04230116700637154,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
5,two_opt,0.8880453688256637,745.922615074334,745.922615074334,0.0,False,0,True,0.0016438330021628644,0.04394500000853441,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
6,relocate,0.7246267985020268,745.922615074334,724.5646964893139,0.02863288785377786,True,7,True,0.013268874998175306,0.057213875006709713,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
7,swap,0.7060118956970008,724.5646964893139,715.7202692647843,0.012206538998357075,True,1,True,0.0075859159987885505,0.06479979100549826,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
8,two_opt,0.7137668931181662,715.7202692647843,715.7202692647843,0.0,False,0,True,0.0017472079998697154,0.06654699900536798,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
9,relocate,0.6499904695032543,715.7202692647843,704.631104937594,0.015493712842003857,True,3,True,0.013436458000796847,0.07998345700616483,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
10,swap,0.6276913860777198,704.631104937594,704.631104937594,0.0,False,0,True,0.007406875000015134,0.08739033200617996,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
11,two_opt,0.625824438553178,704.631104937594,704.631104937594,0.0,False,0,True,0.0017449169972678646,0.08913524900344783,"{'instance': 'synthetic_evrptw_n50_seed20310813_tight_tw', 'scale': 50, 'seed': 20310813, 'source': 'composite'}",budget,tight_tw,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310813_tight_tw,20310813,composite
